policy_id,policy_number,customer_id,pet_id,plan_name,monthly_premium,annual_deductible,coverage_limit,reimbursement_percentage,effective_date,expiration_date,status,payment_method,payment_frequency,waiting_period_days,includes_wellness,includes_dental,includes_behavioral,cancellation_date,renewal_count,created_at,updated_at
7b5c397e-61f4-47b6-809c-1bd7a20d3bc4,PI2025-499182,3ee6f2a5-2222-4376-8cc4-579c93296206,6aa18fad-7a73-4fda-87c6-f3d0da0c6e14,Standard,50.87293544704622,250,15000,80,2020-05-08,2021-05-08,Active,Bank Transfer,Annual,14,False,False,True,,2,2020-05-08T00:00:00,2025-12-22T21:19:28.880434
afe20d2c-1aa1-4f15-8f9f-633ba64dd15f,PI2025-325885,0f309704-34d8-4454-aedd-4ac91d8ab395,18e495f8-f8aa-4c6b-b689-2e8e78fd118d,Standard,59.2294176320264,250,15000,80,2023-01-25,2024-01-25,Active,PayPal,Annual,14,True,True,False,,0,2023-01-25T00:00:00,2025-12-22T21:19:28.880464
4c2190f5-f875-4b5a-bf5c-1c0950540c01,PI2025-903926,751b85e7-a2fc-4877-ae65-49b59488113a,02157e72-0cd0-4c6c-a2bc-24aa6d4a6900,Basic,31.689789358027404,500,5000,70,2023-02-01,2024-02-01,Active,Debit Card,Annual,14,True,False,False,,3,2023-02-01T00:00:00,2025-12-22T21:19:28.880494
f9cafc25-a7c9-4c6d-a3d3-07283115eb9a,PI2025-440467,f45aae77-210d-46cb-ac34-af8e79557dd0,40b37180-0ffa-44f7-9bbb-d7395b9e4eba,Basic,38.12566280070539,500,5000,70,2024-06-12,2025-06-12,Pending,Debit Card,Annual,14,False,False,True,,2,2024-06-12T00:00:00,2025-12-22T21:19:28.880526
89d6adbb-661c-4585-a415-8aa41c2919d9,PI2025-382115,e15e204c-57fc-4f28-a475-48819232ee7f,6d3a1953-e1ae-4fb4-b7dd-e7d44ee39550,Basic,28.17115560338035,500,5000,70,2020-05-18,2021-05-18,Active,Credit Card,Annual,14,True,True,True,,2,2020-05-18T00:00:00,2025-12-22T21:19:28.880558
6c5f5212-f8aa-44b6-ab07-3eddf1ba7d49,PI2025-574044,ca4837c6-7f3f-4b11-97d6-9fc2db1a6d28,23bc9885-b4a3-460f-a1de-0989cbd37a21,Premium,72.69931877285794,100,30000,90,2020-07-24,2021-07-24,Active,PayPal,Monthly,30,False,True,False,,0,2020-07-24T00:00:00,2025-12-22T21:19:28.880588
ba0ee7eb-966e-49c1-8f1e-c4231d32f17d,PI2025-297111,99cea733-ab7e-41eb-8130-4376e4db8558,9edbeafd-9235-4338-9be5-c31a65f6738a,Premium,83.86756275423222,100,30000,90,2022-05-12,2023-05-12,Active,PayPal,Monthly,30,False,False,True,,0,2022-05-12T00:00:00,2025-12-22T21:19:28.880617
68573640-c1a1-4462-81a6-0d519327d008,PI2025-283743,b30822bf-64f8-4f43-86dd-5560d3e98601,c496c13e-5e1c-4969-954b-99294864e85a,Premium,71.24557611341973,100,30000,90,2022-12-20,2023-12-20,Active,Debit Card,Monthly,30,True,False,False,,3,2022-12-20T00:00:00,2025-12-22T21:19:28.880648
4436f585-c39a-4c64-b5b1-c85ee1e70b26,PI2025-574358,d519f582-1389-4345-9374-d204c9a27f4c,4b8b0e41-bb48-4f55-b727-869840206e53,Premium,70.16231081791895,100,30000,90,2021-02-28,2022-02-28,Active,Debit Card,Monthly,30,False,False,False,,4,2021-02-28T00:00:00,2025-12-22T21:19:28.880676
df0f6830-401b-45ff-b35f-3598773f52cf,PI2025-843014,4a6eb8f8-362b-40ad-b2fc-c5700a3f1286,3b29f6db-0565-4645-a2e7-33ab91f15d72,Basic,25.995668963730928,500,5000,70,2020-02-04,2021-02-03,Active,PayPal,Annual,14,False,True,True,,5,2020-02-04T00:00:00,2025-12-22T21:19:28.880708
81905730-bfcd-4c38-bec4-03caab9d02cb,PI2025-389343,b7c6430c-59cc-4e1c-beb4-0ddd5d47f8f4,8d85f84f-bdc5-4b7d-b7b9-345faa0ccbc2,Premium,89.39147975312639,100,30000,90,2024-05-07,2025-05-07,Active,Debit Card,Annual,30,False,True,True,,5,2024-05-07T00:00:00,2025-12-22T21:19:28.880751
267edff3-59f2-4895-96a7-a08da6bac411,PI2025-317301,a617117e-da72-44bb-a64a-7c8271b50ed3,05a0a3d3-880c-4546-8bf3-fc91e2ea8666,Standard,46.54165459992864,250,15000,80,2022-06-12,2023-06-12,Expired,Credit Card,Annual,14,True,False,False,,0,2022-06-12T00:00:00,2025-12-22T21:19:28.880792
0fdf7a06-3b9d-4a5b-aefb-3113840f17aa,PI2025-325171,a7c886f3-2e5a-4b5d-8832-3ab7ca2c2ea6,9317ac7e-0c28-4f14-bcc0-f163d4a75df6,Standard,49.97071141052558,250,15000,80,2021-03-05,2022-03-05,Active,Bank Transfer,Annual,14,False,True,False,,1,2021-03-05T00:00:00,2025-12-22T21:19:28.880825
75521c61-6077-42dc-8a90-95e4b34b0959,PI2025-197303,e63a50b2-4985-462f-82be-49d9677b410a,04d1c3c9-54c8-4696-a5e5-e35e86f53b67,Basic,26.186796594287085,500,5000,70,2022-01-17,2023-01-17,Active,Bank Transfer,Monthly,14,True,True,False,,2,2022-01-17T00:00:00,2025-12-22T21:19:28.880857
05529253-8854-4226-9b38-7e387c8839d0,PI2025-814200,e506c786-0400-4add-a631-5c53a8de87c8,74f0ccf2-177d-4de1-b960-aa519e373240,Premium,71.49054127624511,100,30000,90,2024-03-16,2025-03-16,Cancelled,Bank Transfer,Annual,30,False,True,False,2024-04-30,1,2024-03-16T00:00:00,2025-12-22T21:19:28.880891
dffac175-b4db-49f2-b3cf-c2c02a169668,PI2025-658758,c934cbba-8a6d-4b01-91c2-3d99820594b4,7d1db4a5-30f4-41f1-b1e4-b6567d84e299,Basic,31.385261844507973,500,5000,70,2022-11-09,2023-11-09,Active,Credit Card,Annual,30,False,False,True,,1,2022-11-09T00:00:00,2025-12-22T21:19:28.880921
5aa7532d-39c5-4d2d-8bc5-e8e5422a04c6,PI2025-695758,f13dcd40-c5e2-4134-af1b-e1a0c976750f,500a2714-e939-4663-80e7-55417c85a6ad,Unlimited,120.1208325094508,0,999999,100,2023-09-14,2024-09-13,Active,Debit Card,Annual,14,False,False,False,,1,2023-09-14T00:00:00,2025-12-22T21:19:28.880952
677a1a20-6e01-4876-87b6-f28923ed1254,PI2025-587436,b1678045-edbb-4818-8aa9-7de0918f0d1d,b8955669-cbe8-4c40-8305-01568da32556,Unlimited,132.68379302401678,0,999999,100,2023-04-30,2024-04-29,Cancelled,Debit Card,Annual,30,False,False,True,2023-06-21,3,2023-04-30T00:00:00,2025-12-22T21:19:28.880985
bb906fee-7a8e-4880-82be-43e674b9a1c4,PI2025-404613,41d2437b-6d42-40ac-a8ad-51c809df061d,44cd67bb-ea0b-47bf-882d-8b80937b9f8e,Standard,56.112946760753886,250,15000,80,2023-02-27,2024-02-27,Expired,PayPal,Annual,14,False,True,False,,5,2023-02-27T00:00:00,2025-12-22T21:19:28.881015
16ef1cdf-33b9-44a4-abe1-c489374624a3,PI2025-546902,df0927d9-b23a-43be-b855-22f869fcb23b,1ba050a2-96ed-438f-a863-1e7ec6e24c28,Premium,80.80325411707477,100,30000,90,2023-12-09,2024-12-08,Expired,Bank Transfer,Monthly,30,False,False,True,,0,2023-12-09T00:00:00,2025-12-22T21:19:28.881046
f053c48f-f2e5-4537-9672-11d218adef01,PI2025-214586,ddb60640-3d6b-4f87-b860-c15c8c857493,764694c6-3a3c-49b3-bf3a-1fa9495753ac,Standard,51.72896425182497,250,15000,80,2022-03-03,2023-03-03,Active,PayPal,Annual,14,False,False,False,,2,2022-03-03T00:00:00,2025-12-22T21:19:28.881075
432bb4bb-6854-4c35-a5c2-23cddd38d9ce,PI2025-599939,3708bba2-4d8a-462e-b355-005276c3aa4e,3f271909-2ed5-4699-8976-3865cb7c62ef,Basic,30.505849473663094,500,5000,70,2020-02-16,2021-02-15,Active,Credit Card,Annual,14,True,False,False,,2,2020-02-16T00:00:00,2025-12-22T21:19:28.881105
471107bb-9e86-42ff-8025-ecb534a187c2,PI2025-954373,2719aa34-9670-438b-93e2-e3ad571f2f52,51b0dc80-93e1-4e3c-b54d-998bee9e3fc0,Basic,31.438081048858386,500,5000,70,2021-12-18,2022-12-18,Expired,PayPal,Monthly,30,False,False,True,,4,2021-12-18T00:00:00,2025-12-22T21:19:28.881135
da551c3c-3512-4176-80a1-886ea5b8c5d7,PI2025-882273,f0738fb2-a532-40ed-b473-0a6c259cb309,c5d80a47-c7be-4c13-9491-f1a813720c6f,Standard,47.25271136441957,250,15000,80,2020-05-26,2021-05-26,Active,Debit Card,Annual,14,False,True,True,,0,2020-05-26T00:00:00,2025-12-22T21:19:28.881164
8caaf4c1-2512-43b1-987e-4e3dcfec90e6,PI2025-220984,b1fe59f9-e83d-42c1-99d0-9d3cb0b3c0ae,51bf0c5f-2f76-4a3b-927d-6595ec13184e,Standard,41.28206914749752,250,15000,80,2023-10-31,2024-10-30,Active,Credit Card,Monthly,14,True,False,True,,2,2023-10-31T00:00:00,2025-12-22T21:19:28.881195
d3f7b34c-6078-4e7d-bdfd-5a64ac2ab02b,PI2025-914318,f78acc58-d050-4fd1-aec7-8e079893121f,65d88763-0cb8-4315-ae3b-466cc419761a,Standard,46.889252470996745,250,15000,80,2021-03-11,2022-03-11,Active,PayPal,Annual,14,False,False,False,,4,2021-03-11T00:00:00,2025-12-22T21:19:28.881226
031a638c-5dce-4e92-814f-aedb273ba035,PI2025-183292,4d34383e-3964-45e2-8e12-38dfe8c7806b,73962276-4a27-4323-b0b8-a667d6f0a22c,Unlimited,123.20192387414254,0,999999,100,2022-05-30,2023-05-30,Active,Debit Card,Annual,14,False,True,True,,4,2022-05-30T00:00:00,2025-12-22T21:19:28.881256
9e98d85b-13ca-4d92-8e7e-fd3c6d4811ce,PI2025-883185,47dae897-54d3-43c8-89af-2b5fe573e24d,59b29b9f-35c3-487a-8609-5b8ce20481db,Basic,27.37463214175617,500,5000,70,2021-08-03,2022-08-03,Active,Bank Transfer,Monthly,14,False,True,False,,4,2021-08-03T00:00:00,2025-12-22T21:19:28.881286
6e60606f-d541-4a1a-abe8-12df82b1bf84,PI2025-722221,70d75b31-749a-4d1c-86ea-d3e98a039133,6f3a1c0e-8656-4e14-b637-a9c59f904821,Unlimited,123.07348363836171,0,999999,100,2023-04-07,2024-04-06,Pending,Bank Transfer,Annual,30,False,False,True,,5,2023-04-07T00:00:00,2025-12-22T21:19:28.881315
8e0ef8f9-1934-4206-b5c2-dcbf29e47107,PI2025-116552,818200c3-8966-401e-a83d-20f42da19002,d156e9ab-795c-480d-944a-0aa4d220d477,Unlimited,125.57536897209337,0,999999,100,2021-07-11,2022-07-11,Active,Debit Card,Annual,30,False,False,True,,1,2021-07-11T00:00:00,2025-12-22T21:19:28.881344
1a5b9e83-144c-4ea0-afa6-9a34c6ccd9fa,PI2025-215924,ad7300c7-067f-4728-a77a-2e19cd3e6081,f3cac007-2ead-41e7-8934-9082c09e9935,Unlimited,123.12185582817602,0,999999,100,2022-02-11,2023-02-11,Expired,Credit Card,Monthly,30,True,False,True,,4,2022-02-11T00:00:00,2025-12-22T21:19:28.881376
978f21bc-06d1-4706-a03c-6711f8aa68d5,PI2025-833790,2ba1b647-c889-4b1d-b0c2-dfbb95c32deb,95077353-9cb1-4cf1-8835-ae9643645e34,Standard,49.04231786813952,250,15000,80,2023-08-09,2024-08-08,Cancelled,Credit Card,Monthly,14,False,False,False,2024-02-24,2,2023-08-09T00:00:00,2025-12-22T21:19:28.881408
bdac6911-78fe-4430-aa1d-8c44cf313912,PI2025-626006,62efd959-f5b7-44fc-9cd0-67d8b621d9a1,116b9f0e-9050-4d25-a3ca-18e7e519f221,Basic,37.269321028738595,500,5000,70,2022-11-06,2023-11-06,Active,Bank Transfer,Annual,30,True,True,True,,3,2022-11-06T00:00:00,2025-12-22T21:19:28.881436
0a630b23-8da0-4260-a931-118bbbe7a95b,PI2025-625364,3f7d5cdb-9386-45cb-a80d-554dab8bda56,ac4cf6c9-d943-4f5a-9b24-4145b94a511e,Premium,71.29781038432249,100,30000,90,2022-12-24,2023-12-24,Cancelled,PayPal,Annual,14,True,False,True,2023-09-05,3,2022-12-24T00:00:00,2025-12-22T21:19:28.881468
eb180542-b09c-44ac-ac3c-e9a930d30165,PI2025-232401,b1678045-edbb-4818-8aa9-7de0918f0d1d,b8955669-cbe8-4c40-8305-01568da32556,Premium,72.29596049595575,100,30000,90,2022-02-21,2023-02-21,Active,Debit Card,Monthly,14,True,True,False,,3,2022-02-21T00:00:00,2025-12-22T21:19:28.881502
e8942d44-d51e-489e-a69c-b649853f6947,PI2025-420604,df2d4e8e-6d4d-4552-934a-314f4769f139,372227b2-6904-451e-be1c-24bf71029358,Unlimited,128.9828603437786,0,999999,100,2023-08-01,2024-07-31,Active,Credit Card,Annual,14,True,True,True,,2,2023-08-01T00:00:00,2025-12-22T21:19:28.881534
f9bfa02a-25d1-49a8-be01-6af3a170a3a0,PI2025-463266,d08ee5c4-a2d0-4751-b276-227a513222ef,7a946fca-135e-4187-a6b9-dea3d8312b86,Standard,40.62553206238453,250,15000,80,2020-05-08,2021-05-08,Active,Bank Transfer,Monthly,30,False,False,False,,2,2020-05-08T00:00:00,2025-12-22T21:19:28.881565
7e4690e0-54b1-4e37-b228-83ea164b6ec9,PI2025-503220,658baccc-c412-45e7-9a8c-856b781f359b,b449555f-49db-4e8c-b98e-08f06bbad7da,Basic,29.672253626581583,500,5000,70,2024-01-08,2025-01-07,Active,Debit Card,Monthly,14,True,False,False,,0,2024-01-08T00:00:00,2025-12-22T21:19:28.881595
470b61fc-e2e1-4f52-8e6e-d148773128b0,PI2025-575062,fb038724-18ef-4b40-be0e-6311f0bed544,3c493848-00d8-42b0-ada7-a167b9b64671,Standard,55.34057454128113,250,15000,80,2021-09-18,2022-09-18,Active,PayPal,Annual,30,False,False,True,,0,2021-09-18T00:00:00,2025-12-22T21:19:28.881624
a61b3936-db0f-4080-a72b-18645b453518,PI2025-566689,e4f8cb0e-5394-4b21-abe3-41e78d0cb195,4112bbb1-ab75-443a-aa97-02264b978e9e,Premium,73.9174401668854,100,30000,90,2020-02-02,2021-02-01,Active,PayPal,Annual,30,True,False,False,,5,2020-02-02T00:00:00,2025-12-22T21:19:28.881655
08f1b687-ab40-460b-9257-42276ffd6da0,PI2025-824943,6a6da428-ba72-4608-a108-caa8e43cf836,f62c6089-2022-4798-becb-2ad23ca3c241,Standard,47.81854068593895,250,15000,80,2022-07-27,2023-07-27,Active,Credit Card,Annual,14,True,False,True,,2,2022-07-27T00:00:00,2025-12-22T21:19:28.881688
273ea4e7-8943-4ebc-94ae-8967bc601c1d,PI2025-318928,2ee56820-dead-4cdc-9e24-00a1d2451d8f,e42fbe4e-2b2a-487a-b357-5386df7c4e72,Unlimited,130.76763090381277,0,999999,100,2021-10-23,2022-10-23,Active,PayPal,Annual,14,True,False,False,,0,2021-10-23T00:00:00,2025-12-22T21:19:28.881719
791fad3b-3a44-4b15-b38d-1f9bb02169b0,PI2025-143201,770ed619-e575-4a0e-8d14-234268068856,6c6c416e-ecc0-4981-abf5-15f18c6d6668,Basic,20.846518193935555,500,5000,70,2023-01-20,2024-01-20,Active,Credit Card,Annual,14,True,False,True,,4,2023-01-20T00:00:00,2025-12-22T21:19:28.881749
b373982d-310b-4559-bbc4-d09e08308478,PI2025-725749,bdd1adb7-2a8a-474b-96fe-bfa42c65cf47,dc4115f5-a89b-492b-9c7d-aabbfc4f623a,Premium,73.16629522973656,100,30000,90,2023-06-06,2024-06-05,Active,Bank Transfer,Monthly,14,True,False,True,,5,2023-06-06T00:00:00,2025-12-22T21:19:28.881781
4a7c61fa-d382-4431-b1ad-a951ec5920f7,PI2025-431464,4f629cdb-81d7-49d2-bdd9-2d1377affd4e,a74b1c5b-de14-4c51-8fc8-708e0fe2aad3,Basic,33.39765710369758,500,5000,70,2020-12-17,2021-12-17,Cancelled,Credit Card,Monthly,30,False,True,True,2021-06-03,3,2020-12-17T00:00:00,2025-12-22T21:19:28.881812
f9368173-6ac1-4b7c-8a1e-57196080313d,PI2025-670937,6faf0093-14c9-4c97-b15e-0603465eb490,94dc33f9-3647-4196-863a-ec0916ab3edc,Unlimited,124.84134713127679,0,999999,100,2022-10-23,2023-10-23,Active,PayPal,Monthly,30,False,False,True,,1,2022-10-23T00:00:00,2025-12-22T21:19:28.881844
2afd96d1-c243-4d9d-a21e-692b3f92a464,PI2025-833079,9fb8d3c2-093e-438c-b876-2a826f77d507,e2a6e1bc-a8fe-498e-86ca-ce9f04ba3a7c,Standard,53.63786548477487,250,15000,80,2020-04-23,2021-04-23,Cancelled,Credit Card,Monthly,30,False,False,False,2021-01-23,3,2020-04-23T00:00:00,2025-12-22T21:19:28.881876
5d891ded-3beb-45ac-b9a8-942da170406c,PI2025-413961,f5ae7982-d329-406e-b41c-e87a3ea1ea92,aa79acc9-d768-4bac-8a0a-55cb7eb5651f,Unlimited,124.13451275627683,0,999999,100,2024-05-29,2025-05-29,Cancelled,Bank Transfer,Monthly,30,True,True,True,2024-09-12,3,2024-05-29T00:00:00,2025-12-22T21:19:28.881908
c4a5a128-bdb1-4210-8f9b-e210f70b0ba2,PI2025-985467,edf2bc40-5e00-4887-be36-19d79dcefbcd,e640f7f6-6620-4fe5-9048-49403fb80ed8,Premium,83.37620864654117,100,30000,90,2022-12-01,2023-12-01,Pending,PayPal,Annual,14,True,True,False,,4,2022-12-01T00:00:00,2025-12-22T21:19:28.881938
83ca590a-b460-463f-96e6-520869d77325,PI2025-901660,5bf7e345-5dec-4c46-9b52-22765a5f9689,aecbd11d-3253-4c74-ba0c-91c8821bf1b3,Unlimited,115.72597535485818,0,999999,100,2024-07-28,2025-07-28,Active,PayPal,Annual,30,False,False,False,,2,2024-07-28T00:00:00,2025-12-22T21:19:28.881971
486f7217-0753-419d-9ca5-dbf1a98ac2a8,PI2025-496381,d408329c-4339-4123-ae2c-c5c966330f71,f3cce620-3c37-4b96-9610-adbb9858dea8,Unlimited,132.36870256772517,0,999999,100,2024-07-09,2025-07-09,Active,Credit Card,Monthly,14,True,False,True,,5,2024-07-09T00:00:00,2025-12-22T21:19:28.882001
674c49eb-afee-4792-be70-978803f7426f,PI2025-926878,aaded9a0-f920-4d8b-98ab-4d074e688c4b,d97eb471-c2c8-4f0f-9de6-51afba6c56d2,Unlimited,121.99433793374857,0,999999,100,2021-03-30,2022-03-30,Active,Bank Transfer,Annual,14,True,False,True,,0,2021-03-30T00:00:00,2025-12-22T21:19:28.882033
257e1d23-5a90-4bcf-97c5-b32b4b34ae8a,PI2025-894053,83353083-a4b5-430d-b629-d2014550887d,b6c44b66-4490-4f4b-b10b-829b6834bdaa,Premium,82.62390697194753,100,30000,90,2020-11-04,2021-11-04,Expired,Credit Card,Monthly,14,False,True,True,,3,2020-11-04T00:00:00,2025-12-22T21:19:28.882063
ea766903-9891-436d-aa43-87d0aae516f1,PI2025-754659,5d7fdf42-5885-478d-a675-a2a8896b8ddc,b95fdd10-77fa-4f96-b6d2-8faa3aef06e7,Unlimited,118.27349888924108,0,999999,100,2020-07-12,2021-07-12,Active,Debit Card,Annual,14,False,True,False,,5,2020-07-12T00:00:00,2025-12-22T21:19:28.882094
2762d9ee-66bf-4499-946c-deec96f4072e,PI2025-777389,1a6ccac1-488a-4359-839a-4e1c59c8ee8d,16973b3e-4dec-4387-a2b1-255dd1b31ce2,Premium,86.70886092516153,100,30000,90,2024-08-11,2025-08-11,Active,Credit Card,Monthly,14,True,True,False,,1,2024-08-11T00:00:00,2025-12-22T21:19:28.882125
cfe83699-7e97-4f36-aa26-820d403370d0,PI2025-323928,c3a190ed-006c-4c3b-8162-a20749395c3a,cf2038d2-5639-4c8e-9727-1daa5061256e,Unlimited,125.21455529948592,0,999999,100,2021-05-11,2022-05-11,Active,Credit Card,Annual,14,False,True,False,,4,2021-05-11T00:00:00,2025-12-22T21:19:28.882155
e3413353-8f2b-4f3e-9014-a5756e72e111,PI2025-782248,0c3ed58a-7563-4515-b471-34db59d669c9,f07eec19-0e6b-4f96-9c9d-b1e09fecaab8,Premium,73.42042815167875,100,30000,90,2023-07-15,2024-07-14,Expired,Credit Card,Monthly,14,False,False,False,,1,2023-07-15T00:00:00,2025-12-22T21:19:28.882186
0c9bbbe1-352f-4eb3-a7ce-8d2e64910a1d,PI2025-313980,7e8833e1-b988-4402-8176-fcb5179061c6,5dc865e6-c556-4f95-893e-1c3c326c2fa0,Unlimited,118.40638571148176,0,999999,100,2021-10-31,2022-10-31,Expired,Bank Transfer,Monthly,14,False,True,True,,3,2021-10-31T00:00:00,2025-12-22T21:19:28.882217
32ae21f1-1dfc-4e31-bbfb-b0676a793f32,PI2025-132399,dee0b386-10e8-4618-bd8d-fc4a7f39a3b7,d858377d-5272-4245-8aac-f3ca219ad9de,Premium,75.55898939182892,100,30000,90,2020-05-26,2021-05-26,Active,Debit Card,Annual,30,True,True,False,,3,2020-05-26T00:00:00,2025-12-22T21:19:28.882252
7f6148bf-c4d5-41f3-95b2-d2f609599a19,PI2025-833374,14e9f090-cbff-41f5-af25-aa416f9371ad,3268ad96-78e5-4ba6-827d-219ec436e003,Unlimited,115.4653984537182,0,999999,100,2022-09-11,2023-09-11,Active,Bank Transfer,Monthly,30,False,True,False,,0,2022-09-11T00:00:00,2025-12-22T21:19:28.882283
84ffa24c-f989-408d-afae-f019bf830f93,PI2025-908070,9809fe5d-a88d-44d1-b7a2-53d1a4096c64,e51872f9-9755-41c6-95d1-1367e8f66299,Basic,35.036738597139575,500,5000,70,2021-01-18,2022-01-18,Expired,Credit Card,Monthly,30,True,False,False,,3,2021-01-18T00:00:00,2025-12-22T21:19:28.882313
b38ee1ff-f25b-425a-a5dd-0cbb90d6c09d,PI2025-438934,f8e87e25-425b-4d35-829e-36d67c6872d4,adc7b625-2dfb-456a-860a-281ca8257043,Standard,45.94801604893543,250,15000,80,2023-02-28,2024-02-28,Cancelled,Credit Card,Monthly,14,False,True,False,2023-04-14,2,2023-02-28T00:00:00,2025-12-22T21:19:28.882347
e6f5047d-a8c7-4def-bc2a-776982dc1a98,PI2025-136462,0ebe316d-b25c-426d-a1b5-fc632aacf44b,2748d9f2-9de9-4449-9c2c-5546f704dca9,Standard,41.92685900294557,250,15000,80,2020-03-07,2021-03-07,Cancelled,Credit Card,Monthly,14,False,True,True,2020-10-06,2,2020-03-07T00:00:00,2025-12-22T21:19:28.882378
4eaf0d72-812c-4a8c-901d-29dc92d24941,PI2025-715957,67c211f0-3c92-4e81-bf95-f43a87f60cbb,4b85bc45-35f3-4afe-b5f5-15374ebec3b2,Premium,77.27288485621561,100,30000,90,2021-10-22,2022-10-22,Expired,Debit Card,Annual,30,False,False,True,,1,2021-10-22T00:00:00,2025-12-22T21:19:28.882409
44882e18-f21f-4c70-b30a-03f60518781b,PI2025-667912,5e7165d8-738c-40a4-a5a5-021c9bed770e,33e2f464-1b90-45b6-bef4-1bc2ae11f6a2,Premium,82.77481844068235,100,30000,90,2020-02-12,2021-02-11,Active,Credit Card,Monthly,30,False,True,True,,1,2020-02-12T00:00:00,2025-12-22T21:19:28.882441
379c7994-b001-4cd1-8f65-2b0b5be3cec8,PI2025-962406,84a8d454-dae2-446c-8bc1-f0d214ef5191,105029e7-5e8d-4806-9421-be4378ac6c78,Unlimited,120.17968040450654,0,999999,100,2021-05-07,2022-05-07,Expired,Credit Card,Monthly,14,False,False,False,,2,2021-05-07T00:00:00,2025-12-22T21:19:28.882470
edfd53a2-19a1-4047-a62a-2d50e212b680,PI2025-838393,c34f05c5-52a5-4b75-9cb2-ece67c1af197,2a3f176a-c208-4698-9bef-085ab909887a,Standard,51.589575567288975,250,15000,80,2020-05-17,2021-05-17,Cancelled,PayPal,Annual,14,False,False,True,2021-02-13,3,2020-05-17T00:00:00,2025-12-22T21:19:28.882535
2049cd8b-cb1d-44b9-a3ee-1ce7c7d81f06,PI2025-536486,51adbe8f-14e1-4744-9589-1480ce678505,2a6578e2-0c68-44a4-a137-0c249d69f8b0,Standard,44.605186960566826,250,15000,80,2020-02-13,2021-02-12,Active,Credit Card,Monthly,14,True,True,True,,2,2020-02-13T00:00:00,2025-12-22T21:19:28.882572
189a95ac-48da-4983-9d0b-24a19fea6d8e,PI2025-906854,81d2a18f-4f38-44cc-a9b4-11c0e1c7134f,dac006ed-68d4-4989-b32d-ee60551d29d7,Unlimited,132.3280636119588,0,999999,100,2024-08-03,2025-08-03,Expired,Debit Card,Annual,30,False,False,True,,4,2024-08-03T00:00:00,2025-12-22T21:19:28.882605
1334c4c6-d345-40bb-889d-be90dd93de94,PI2025-766984,ed6f881d-7a3f-4ce6-8625-4628e57722aa,c56ef8c1-0f8a-4efb-b5d0-17a89be79786,Premium,77.28209606826466,100,30000,90,2022-10-23,2023-10-23,Active,Bank Transfer,Annual,30,True,False,False,,5,2022-10-23T00:00:00,2025-12-22T21:19:28.882636
e0fee838-aabf-4d99-8d26-22ef3ebff493,PI2025-307502,c6c08d2c-1489-4c26-be9e-16656b250fe8,b92b0ceb-2830-47e2-bdcb-fe10fd27c87f,Standard,46.68065031321995,250,15000,80,2021-10-26,2022-10-26,Active,Debit Card,Monthly,14,True,False,True,,3,2021-10-26T00:00:00,2025-12-22T21:19:28.882666
255c8505-6f15-41a5-920f-6964acb764fc,PI2025-521161,01c9f8e9-9187-42e5-9046-e9262db6ed66,5da73cc6-398e-4d93-a2bc-f679c7bd1679,Premium,84.07937342722308,100,30000,90,2023-08-18,2024-08-17,Active,Bank Transfer,Annual,30,False,True,False,,3,2023-08-18T00:00:00,2025-12-22T21:19:28.882698
5b05055f-9831-473c-98a5-f610a28130cb,PI2025-317805,270d52a8-04e5-4714-baf9-b169d91c155e,9a3f5f1c-5b4a-483f-9a6a-5f3a8e56befe,Unlimited,123.87187865813013,0,999999,100,2024-03-10,2025-03-10,Active,Credit Card,Monthly,30,True,False,False,,1,2024-03-10T00:00:00,2025-12-22T21:19:28.882728
84e24a2e-82b2-4866-a11a-dcea5e416e92,PI2025-385131,06dc5f34-afa4-4583-a6eb-6d182676ea9e,a998dd1b-1623-41bf-8975-929ffb0d9d78,Standard,55.88472182582218,250,15000,80,2021-09-29,2022-09-29,Active,Bank Transfer,Annual,30,True,True,True,,4,2021-09-29T00:00:00,2025-12-22T21:19:28.882771
cf39d214-422f-49d4-9f67-ad10ee35cddb,PI2025-850454,151f6e5d-0477-4576-8466-03ba6822094b,2cd4256c-18f2-4ff8-95b2-2b64ffce1db8,Basic,32.871636304558834,500,5000,70,2020-09-27,2021-09-27,Active,PayPal,Monthly,30,False,False,False,,5,2020-09-27T00:00:00,2025-12-22T21:19:28.882807
212124db-c48c-49c3-807a-4020f492b602,PI2025-288821,e1e79884-4ffa-47f7-a9e5-565390be0fb0,aef41930-dd3b-48e3-b002-c53f153ca7ae,Premium,74.95895060956245,100,30000,90,2021-04-05,2022-04-05,Active,Debit Card,Monthly,14,False,True,True,,1,2021-04-05T00:00:00,2025-12-22T21:19:28.882839
cd1539c6-5b84-440e-bae5-559723aabe96,PI2025-286639,df0927d9-b23a-43be-b855-22f869fcb23b,bffc8747-557a-4399-bf93-41af1d1783fc,Premium,75.54704802287375,100,30000,90,2023-02-03,2024-02-03,Active,PayPal,Monthly,14,False,True,False,,5,2023-02-03T00:00:00,2025-12-22T21:19:28.882871
f11a6e7e-9576-41bd-92e7-80a26b558fb8,PI2025-613141,efd2b609-62d7-46d8-844b-cc3dc3ba5cd4,7bb8bc4f-2cc5-4252-a0a1-d1b49b01e637,Premium,77.35560492808152,100,30000,90,2024-02-08,2025-02-07,Active,Debit Card,Monthly,30,True,False,False,,5,2024-02-08T00:00:00,2025-12-22T21:19:28.882907
